"timestamp";"open";"high";"low";"close";"volume"
"2025-07-21 11:55:00";210.9600067138672;211.1000061035156;210.92010498046875;211.0749969482422;316632
"2025-07-21 12:00:00";211.07009887695312;211.1300048828125;210.9199981689453;210.9600067138672;246417
"2025-07-21 12:05:00";210.9600067138672;211.06979370117188;210.8999938964844;211.05499267578125;264484
"2025-07-21 12:10:00";211.05499267578125;211.05999755859372;210.9199981689453;210.94500732421875;155093
"2025-07-21 12:15:00";210.9199981689453;210.95030212402344;210.8300018310547;210.91000366210935;177471
"2025-07-21 12:20:00";210.9149932861328;211.05999755859372;210.8500061035156;211.0500030517578;332769
"2025-07-21 12:25:00";211.0500030517578;211.1000061035156;210.67999267578125;211.00999450683597;508280
"2025-07-21 12:30:00";211.0200042724609;211.1000061035156;210.92999267578125;211.0050048828125;300173
"2025-07-21 12:35:00";211.0;211.3500061035156;210.8800048828125;211.30999755859372;382704
"2025-07-21 12:40:00";211.30999755859372;211.7599029541016;211.30999755859372;211.66000366210935;611114
"2025-07-21 12:45:00";211.65130615234372;211.7899932861328;211.24090576171875;211.25030517578125;434223
"2025-07-21 12:50:00";211.2550048828125;211.47000122070312;211.19000244140625;211.30999755859372;360424
"2025-07-21 12:55:00";211.30999755859372;211.41900634765625;211.22000122070312;211.32000732421875;300386
"2025-07-21 13:00:00";211.32000732421875;211.3699951171875;211.1100006103516;211.1150054931641;269550
"2025-07-21 13:05:00";211.1150054931641;211.33999633789065;211.09500122070312;211.1999969482422;263406
"2025-07-21 13:10:00";211.1999969482422;211.32000732421875;211.04220581054688;211.2400054931641;252821
"2025-07-21 13:15:00";211.2469940185547;211.4250030517578;211.1000061035156;211.19500732421875;257952
"2025-07-21 13:20:00";211.18499755859372;211.32749938964844;211.1499938964844;211.30499267578125;241767
"2025-07-21 13:25:00";211.3000030517578;211.25999450683597;211.1699981689453;211.19000244140625;165867
"2025-07-21 13:30:00";211.17999267578125;211.44500732421875;211.0200042724609;211.2050018310547;355831
"2025-07-21 13:35:00";211.2050018310547;211.5399932861328;211.1699981689453;211.44500732421875;276204
"2025-07-21 13:40:00";211.44500732421875;211.43499755859372;211.3000946044922;211.3249969482422;264474
"2025-07-21 13:45:00";211.3249969482422;211.35499572753903;211.27999877929688;211.32000732421875;231127
"2025-07-21 13:50:00";211.31500244140625;211.1300048828125;210.9900054931641;211.0601043701172;304313
"2025-07-21 13:55:00";211.05999755859372;211.25999450683597;210.97000122070312;211.08999633789065;190580
"2025-07-21 14:00:00";211.1000061035156;211.22000122070312;210.97000122070312;211.1999969482422;316534
"2025-07-21 14:05:00";211.1941070556641;211.01499938964844;210.9344940185547;210.9499969482422;372443
"2025-07-21 14:10:00";210.94500732421875;210.97999572753903;210.875;210.92999267578125;187714
"2025-07-21 14:15:00";210.93499755859372;210.9499969482422;210.75999450683597;210.82000732421875;224975
"2025-07-21 14:20:00";210.82000732421875;210.97999572753903;210.75999450683597;210.9199981689453;171084
"2025-07-21 14:25:00";210.91000366210935;211.0500030517578;210.80999755859372;210.93499755859372;159015
"2025-07-21 14:30:00";210.92999267578125;211.05999755859372;210.8600006103516;211.0200042724609;202561
"2025-07-21 14:35:00";211.00999450683597;211.0399932861328;210.8699951171875;210.9750061035156;162712
"2025-07-21 14:40:00";211.0;211.0500030517578;210.88999938964844;211.00999450683597;135171
"2025-07-21 14:45:00";210.97000122070312;210.97999572753903;210.8300018310547;210.9600067138672;161303
"2025-07-21 14:50:00";210.8654937744141;211.0449981689453;210.7899932861328;210.96499633789065;244816
"2025-07-21 14:55:00";210.9600067138672;210.9900054931641;210.8699951171875;210.9600067138672;254501
"2025-07-21 15:00:00";210.97999572753903;211.03030395507807;210.9550018310547;210.97999572753903;198605
"2025-07-21 15:05:00";210.9750061035156;211.0800018310547;210.9750061035156;211.0200042724609;188088
"2025-07-21 15:10:00";211.0200042724609;211.19500732421875;211.0;211.06500244140625;194155
"2025-07-21 15:15:00";211.05999755859372;211.0500030517578;210.8950042724609;211.0050048828125;240161
"2025-07-21 15:20:00";211.0030059814453;211.06869506835935;210.8300018310547;210.9499969482422;334878
"2025-07-21 15:25:00";210.94000244140625;211.06500244140625;210.8500061035156;210.8999938964844;322776
"2025-07-21 15:30:00";210.8999938964844;211.0249938964844;210.8350067138672;210.9900054931641;245154
"2025-07-21 15:35:00";210.9600067138672;211.2700042724609;210.8350067138672;210.9600067138672;432630
"2025-07-21 15:40:00";210.8600006103516;211.34500122070312;210.8350067138672;210.83999633789065;403776
"2025-07-21 15:45:00";211.0200042724609;212.94000244140625;210.8350067138672;211.22000122070312;256108
"2025-07-21 15:50:00";212.0500030517578;214.0500030517578;211.64089965820312;212.9093017578125;1195105
"2025-07-21 15:55:00";212.8800048828125;214.8650054931641;212.77999877929688;213.8500061035156;1900531
"2025-07-22 09:30:00";213.85989379882807;215.77999877929688;213.72000122070312;214.6649932861328;4701277
"2025-07-22 09:35:00";214.67999267578125;215.22000122070312;214.30099487304688;214.5299072265625;2371623
"2025-07-22 09:40:00";214.52999877929688;214.8592987060547;213.9600067138672;214.75;2337513
"2025-07-22 09:45:00";214.75;214.64990234375;214.00999450683597;214.0;2901104
"2025-07-22 09:50:00";214.00999450683597;214.75999450683597;214.00999450683597;214.2550048828125;1328493
"2025-07-22 09:55:00";214.25999450683597;214.7899932861328;214.0399932861328;214.1999969482422;1146074
"2025-07-22 10:00:00";214.0749969482422;215.19000244140625;214.1300048828125;214.7350006103516;1002638
"2025-07-22 10:05:00";214.7100067138672;214.76499938964844;214.3800048828125;214.64990234375;778772
"2025-07-22 10:10:00";214.64010620117188;214.7028045654297;214.3800048828125;214.6396026611328;796569
"2025-07-22 10:15:00";214.6300048828125;214.7100067138672;214.18499755859372;214.6450042724609;807019
"2025-07-22 10:20:00";214.6652069091797;214.0500030517578;214.0;214.66000366210935;1104266
"2025-07-22 10:25:00";214.0500030517578;213.82000732421875;213.57000732421875;214.05039978027344;656149
"2025-07-22 10:30:00";213.7899932861328;213.8695068359375;213.47999572753903;213.8000030517578;924630
"2025-07-22 10:35:00";213.50999450683597;213.72999572753903;213.2852020263672;213.51499938964844;631392
"2025-07-22 10:40:00";213.3600006103516;213.41000366210935;213.30999755859372;213.3699951171875;859231
"2025-07-22 10:45:00";213.41000366210935;213.22999572753903;213.0500030517578;213.41000366210935;581213
"2025-07-22 10:50:00";213.1100006103516;213.2998962402344;212.8699951171875;213.13999938964844;697934
"2025-07-22 10:55:00";213.13999938964844;213.47999572753903;213.0;213.13999938964844;649660
"2025-07-22 11:00:00";213.11900329589844;213.4951934814453;213.1100006103516;213.13999938964844;586918
"2025-07-22 11:05:00";213.3950042724609;213.6499938964844;213.1300048828125;213.38009643554688;740791
"2025-07-22 11:10:00";213.47999572753903;213.5399932861328;213.35240173339844;213.4900054931641;473582
"2025-07-22 11:15:00";213.4600067138672;213.6699981689453;213.16000366210935;213.47000122070312;429293
"2025-07-22 11:20:00";213.4499969482422;213.47999572753903;213.22999572753903;213.4402008056641;437981
"2025-07-22 11:25:00";213.2550048828125;213.7100067138672;213.22999572753903;213.2599029541016;475181
"2025-07-22 11:30:00";213.4365997314453;213.6999969482422;213.2400054931641;213.44000244140625;366724
"2025-07-22 11:35:00";213.5;213.5198974609375;213.26980590820312;213.4949951171875;370490
"2025-07-22 11:40:00";213.48980712890625;213.5399932861328;213.3600006103516;213.4799041748047;260542
"2025-07-22 11:45:00";213.38499450683597;213.47999572753903;213.35009765625;213.39959716796875;380071
"2025-07-22 11:50:00";213.3600006103516;213.38999938964844;213.1699981689453;213.35009765625;238991
"2025-07-22 11:55:00";213.28500366210935;213.42999267578125;213.1699981689453;213.2700958251953;235004
"2025-07-22 12:00:00";213.41000366210935;213.5800018310547;213.2449951171875;213.418701171875;201457
"2025-07-22 12:05:00";213.4250030517578;213.57000732421875;213.272705078125;213.4250030517578;245365
"2025-07-22 12:10:00";213.47000122070312;213.57000732421875;213.38499450683597;213.46229553222656;175298
"2025-07-22 12:15:00";213.31500244140625;213.42999267578125;213.2250061035156;213.3195953369141;214782
"2025-07-22 12:20:00";213.2899932861328;213.3699951171875;213.22000122070312;213.2808074951172;204379
"2025-07-22 12:25:00";213.2899932861328;213.5;213.13999938964844;213.28500366210935;246272
"2025-07-22 12:30:00";213.2400054931641;213.49420166015625;213.13999938964844;213.2465057373047;258378
"2025-07-22 12:35:00";213.49420166015625;213.78500366210935;213.2350006103516;213.49249267578125;211304
"2025-07-22 12:40:00";213.77520751953125;213.8600006103516;213.47999572753903;213.77999877929688;228697
"2025-07-22 12:45:00";213.5500030517578;213.60989379882807;213.41000366210935;213.55999755859372;228551
"2025-07-22 12:50:00";213.57000732421875;213.69070434570312;213.5;213.55999755859372;360978
"2025-07-22 12:55:00";213.5399932861328;213.5500030517578;213.4250030517578;213.5366058349609;392989
"2025-07-22 13:00:00";213.4250030517578;213.62989807128903;213.41000366210935;213.42999267578125;260418
"2025-07-22 13:05:00";213.6150054931641;213.67999267578125;213.41000366210935;213.6100006103516;230472
"2025-07-22 13:10:00";213.5500030517578;213.7250061035156;213.5050048828125;213.5500030517578;160177
"2025-07-22 13:15:00";213.66000366210935;213.7100067138672;213.52999877929688;213.67999267578125;188001
"2025-07-22 13:20:00";213.53500366210935;213.5489044189453;213.32000732421875;213.54600524902344;169160
"2025-07-22 13:25:00";213.35870361328125;213.50999450683597;213.1100006103516;213.3600006103516;217918
"2025-07-22 13:30:00";213.32000732421875;213.4199981689453;213.1100006103516;213.31069946289065;182018
"2025-07-22 13:35:00";213.27999877929688;213.27999877929688;212.88499450683597;213.2700042724609;472090
"2025-07-22 13:40:00";213.1199951171875;213.13999938964844;212.5200042724609;213.1100006103516;303229
"2025-07-22 13:45:00";212.91000366210935;212.91900634765625;212.50999450683597;212.90989685058597;131991
"2025-07-22 13:50:00";212.6100006103516;212.8798065185547;212.50999450683597;212.61459350585935;245006
"2025-07-22 13:55:00";212.83999633789065;213.02999877929688;212.80999755859372;212.83009338378903;355127
"2025-07-22 14:00:00";212.9949951171875;213.11099243164065;212.9600982666016;212.9949951171875;501148
"2025-07-22 14:05:00";213.00999450683597;213.12030029296875;212.9499969482422;213.00999450683597;368793
"2025-07-22 14:10:00";213.08999633789065;213.2700042724609;213.05999755859372;213.08999633789065;308986
"2025-07-22 14:15:00";213.268798828125;213.32000732421875;213.1699981689453;213.25999450683597;270173
"2025-07-22 14:20:00";213.2449951171875;213.34500122070312;213.1800994873047;213.2400054931641;685688
"2025-07-22 14:25:00";213.2899932861328;213.42999267578125;213.2342071533203;213.2899932861328;231076
"2025-07-22 14:30:00";213.2700042724609;213.2899932861328;213.0;213.2700958251953;211618
"2025-07-22 14:35:00";213.0500946044922;213.16000366210935;213.03500366210935;213.0572052001953;177621
"2025-07-22 14:40:00";213.1100006103516;213.2998962402344;213.0;213.1199951171875;189245
"2025-07-22 14:45:00";213.07000732421875;213.26499938964844;212.92999267578125;213.0502014160156;369960
"2025-07-22 14:50:00";213.00999450683597;213.10989379882807;212.6699981689453;213.0050048828125;157267
"2025-07-22 14:55:00";212.69000244140625;212.8000030517578;212.50999450683597;212.67999267578125;184404
"2025-07-22 15:00:00";212.6999969482422;212.82000732421875;212.5800018310547;212.69500732421875;211314
"2025-07-22 15:05:00";212.7301025390625;212.7949981689453;212.54519653320312;212.7400054931641;241739
"2025-07-22 15:10:00";212.77999877929688;212.6999969482422;212.5;212.5800018310547;380998
"2025-07-22 15:15:00";212.5800018310547;212.71859741210935;212.5;212.6499938964844;281295
"2025-07-22 15:20:00";212.6499938964844;212.7100067138672;212.6201934814453;212.6898956298828;220541
"2025-07-22 15:25:00";212.69000244140625;212.3699951171875;212.2899932861328;212.3500061035156;264222
"2025-07-22 15:30:00";212.35499572753903;212.55999755859372;212.1300048828125;212.1750030517578;335590
"2025-07-22 15:35:00";212.17999267578125;213.30999755859372;212.07000732421875;212.1999969482422;256234
"2025-07-22 15:40:00";212.4750061035156;213.57000732421875;212.0792999267578;212.5399932861328;404621
"2025-07-22 15:45:00";212.55999755859372;214.02999877929688;212.2301025390625;212.47999572753903;427343
"2025-07-22 15:50:00";213.2350006103516;213.58999633789065;212.35060119628903;213.52999877929688;723608
"2025-07-22 15:55:00";212.47999572753903;213.6999969482422;212.35060119628903;213.25999450683597;1661055
"2025-07-23 09:30:00";213.5399932861328;214.02999877929688;213.1999969482422;212.8500061035156;3464583
"2025-07-23 09:35:00";213.2700042724609;213.6999969482422;212.50999450683597;212.6000061035156;815348
"2025-07-23 09:40:00";212.84500122070312;213.5800018310547;212.27999877929688;213.1499938964844;1090021
"2025-07-23 09:45:00";212.58999633789065;213.2949981689453;212.4900054931641;213.00999450683597;1297269
"2025-07-23 09:50:00";213.5800018310547;213.3999938964844;212.67999267578125;213.0850067138672;1249051
"2025-07-23 09:55:00";213.32000732421875;213.39019775390625;212.84539794921875;213.0843963623047;993266
"2025-07-23 10:00:00";213.1000061035156;213.25999450683597;212.9199981689453;213.16000366210935;743276
"2025-07-23 10:05:00";213.23989868164065;213.5;213.1199951171875;213.1199951171875;621905
"2025-07-23 10:10:00";213.25999450683597;213.2655029296875;213.0;213.22000122070312;705990
"2025-07-23 10:15:00";213.22000122070312;213.4454040527344;213.13999938964844;213.22000122070312;469674
"2025-07-23 10:20:00";213.4454040527344;213.47000122070312;213.13999938964844;213.3800048828125;391073
"2025-07-23 10:25:00";213.41000366210935;213.5200042724609;212.80999755859372;213.17999267578125;536054
"2025-07-23 10:30:00";213.17999267578125;213.1999969482422;212.72000122070312;212.88999938964844;411729
"2025-07-23 10:35:00";212.8903961181641;213.2700042724609;212.72000122070312;212.97360229492188;316973
"2025-07-23 10:40:00";212.9700927734375;213.4398956298828;213.2053985595703;213.21290588378903;396658
"2025-07-23 10:45:00";213.2100067138672;213.47000122070312;213.16000366210935;213.30999755859372;645715
"2025-07-23 10:50:00";213.3000030517578;213.47000122070312;213.16000366210935;213.3699951171875;577302
"2025-07-23 10:55:00";213.3793029785156;213.5399932861328;213.0;213.2196044921875;620195
"2025-07-23 11:00:00";213.22999572753903;213.3999938964844;213.089599609375;213.2899932861328;315007
"2025-07-23 11:05:00";213.2899932861328;213.69000244140625;213.089599609375;213.3509979248047;316042
"2025-07-23 11:10:00";213.3600006103516;213.49929809570312;212.93020629882807;213.477294921875;221963
"2025-07-23 11:15:00";213.47000122070312;213.82000732421875;213.1795959472656;213.1898956298828;252728
"2025-07-23 11:20:00";213.1795959472656;213.3748016357422;212.85499572753903;213.38999938964844;177307
"2025-07-23 11:25:00";212.8800048828125;213.4499053955078;212.75999450683597;212.8699951171875;469780
"2025-07-23 11:30:00";212.8650054931641;213.04319763183597;212.75999450683597;212.8699951171875;308650
"2025-07-23 11:35:00";212.9833068847656;213.277099609375;212.84539794921875;213.0;963589
"2025-07-23 11:40:00";213.26499938964844;213.50999450683597;213.19000244140625;213.26499938964844;658481
"2025-07-23 11:45:00";213.4900054931641;213.7400054931641;213.3000030517578;213.4913024902344;630941
"2025-07-23 11:50:00";213.47999572753903;213.5500030517578;213.3000030517578;213.47039794921875;413599
"2025-07-23 11:55:00";213.5050048828125;213.6199951171875;213.3701019287109;213.5050048828125;356189
"2025-07-23 12:00:00";213.3999938964844;213.58099365234372;213.30499267578125;213.3999938964844;383326
"2025-07-23 12:05:00";213.3191070556641;213.47000122070312;212.97999572753903;213.30999755859372;397088
"2025-07-23 12:10:00";213.2400054931641;213.28500366210935;213.0399932861328;213.27999877929688;276765
"2025-07-23 12:15:00";213.25999450683597;213.2998962402344;212.94500732421875;213.25;280395
"2025-07-23 12:20:00";213.0399932861328;213.27549743652344;212.83999633789065;213.0399932861328;323436
"2025-07-23 12:25:00";213.07989501953125;213.44000244140625;213.0211944580078;213.2749938964844;619026
"2025-07-23 12:30:00";213.27549743652344;213.44000244140625;213.1750030517578;213.44000244140625;277143
"2025-07-23 12:35:00";213.3999938964844;213.625;213.3699951171875;213.41000366210935;298075
"2025-07-23 12:40:00";213.625;213.8249969482422;213.6100006103516;213.63009643554688;269179
"2025-07-23 12:45:00";213.82440185546875;213.8500061035156;213.61090087890625;213.82440185546875;295819
"2025-07-23 12:50:00";213.6699981689453;213.97000122070312;213.61090087890625;213.6699981689453;311541
"2025-07-23 12:55:00";213.91009521484372;214.1150054931641;213.67010498046875;213.91009521484372;236914
"2025-07-23 13:00:00";214.0487060546875;214.47999572753903;213.88999938964844;214.0447998046875;405753
"2025-07-23 13:05:00";214.3999938964844;214.42340087890625;213.97000122070312;214.41119384765625;326532
"2025-07-23 13:10:00";214.16000366210935;214.22799682617188;213.72000122070312;214.1499938964844;250593
"2025-07-23 13:15:00";213.9727935791016;214.0003967285156;213.8000030517578;213.9788055419922;358129
"2025-07-23 13:20:00";213.91000366210935;214.1450042724609;213.79010009765625;213.89700317382807;461038
"2025-07-23 13:25:00";214.13499450683597;214.1499938964844;213.8634033203125;214.13999938964844;577630
"2025-07-23 13:30:00";213.97000122070312;214.05999755859372;213.75;214.0399932861328;444449
"2025-07-23 13:35:00";213.8634033203125;213.8999938964844;213.66360473632807;213.84500122070312;310019
"2025-07-23 13:40:00";213.79119873046875;214.0;213.75999450683597;213.8800048828125;402112
"2025-07-23 13:45:00";213.88999938964844;213.9499969482422;213.65939331054688;213.91769409179688;310045
"2025-07-23 13:50:00";213.9199981689453;214.0;213.6999969482422;213.91769409179688;233018
"2025-07-23 13:55:00";213.65939331054688;213.96499633789065;213.65939331054688;213.66360473632807;339643
"2025-07-23 14:00:00";213.6999969482422;214.16000366210935;213.6999969482422;213.7100067138672;229886
"2025-07-23 14:05:00";213.7100067138672;214.2100067138672;213.6999969482422;213.9600067138672;220616
"2025-07-23 14:10:00";213.9499969482422;214.1450042724609;213.8249969482422;213.9900054931641;219202
"2025-07-23 14:15:00";214.1450042724609;214.2100067138672;213.8520050048828;214.02020263671875;375667
"2025-07-23 14:20:00";214.0200042724609;214.19000244140625;213.86669921875;214.0200042724609;319604
"2025-07-23 14:25:00";214.13999938964844;214.22000122070312;213.92999267578125;214.1699981689453;216723
"2025-07-23 14:30:00";214.19000244140625;214.3600006103516;214.07000732421875;214.1100006103516;228029
"2025-07-23 14:35:00";214.3007049560547;214.4199066162109;214.0738067626953;214.3007049560547;306118
"2025-07-23 14:40:00";214.30999755859372;214.4199066162109;213.8249969482422;214.0;206410
"2025-07-23 14:45:00";214.0;214.32000732421875;213.92999267578125;214.1403961181641;247208
"2025-07-23 14:50:00";214.1403961181641;214.35499572753903;214.0850067138672;214.18499755859372;247964
"2025-07-23 14:55:00";214.17999267578125;214.35499572753903;213.92999267578125;214.22999572753903;197003
"2025-07-23 15:00:00";214.22000122070312;214.2700042724609;214.0;214.2050018310547;244735
"2025-07-23 15:05:00";214.2050018310547;214.35499572753903;213.83230590820312;214.13499450683597;419315
"2025-07-23 15:10:00";214.1300048828125;214.6450042724609;214.1300048828125;214.3350067138672;450450
"2025-07-23 15:15:00";214.3300018310547;215.1000061035156;214.1300048828125;214.38999938964844;438630
"2025-07-23 15:20:00";214.6450042724609;214.6450042724609;213.25999450683597;214.51019287109372;394597
"2025-07-23 15:25:00";214.6100006103516;214.6100006103516;213.2198944091797;214.16000366210935;369514
"2025-07-23 15:30:00";214.3199005126953;214.3199005126953;212.64329528808597;213.5399932861328;399093
"2025-07-23 15:35:00";213.2198944091797;213.1999969482422;212.6499938964844;212.6499938964844;307135
"2025-07-23 15:40:00";213.1199951171875;213.1199951171875;212.50999450683597;212.87559509277344;239905
"2025-07-23 15:45:00";213.0;213.16000366210935;212.4199981689453;212.55999755859372;499166
"2025-07-23 15:50:00";212.9199981689453;213.16000366210935;212.41000366210935;212.8600006103516;970924
"2025-07-23 15:55:00";213.16000366210935;213.1000061035156;212.4550018310547;212.8699951171875;2372071
"2025-07-24 09:30:00";212.97999572753903;213.01980590820312;212.59500122070312;213.0;4558755
"2025-07-24 09:35:00";213.01980590820312;213.01980590820312;212.58999633789065;212.8600006103516;793703
"2025-07-24 09:40:00";212.8600006103516;212.9499053955078;212.6199951171875;212.9351043701172;1239591
"2025-07-24 09:45:00";212.9499053955078;212.9499053955078;212.5;212.7050018310547;1197939
"2025-07-24 09:50:00";212.6999969482422;212.7749938964844;212.5;212.7749938964844;973243
"2025-07-24 09:55:00";212.7749938964844;212.7749938964844;212.5;212.6000061035156;830355
"2025-07-24 10:00:00";212.6000061035156;212.80499267578125;212.5399932861328;212.58999633789065;707700
"2025-07-24 10:05:00";212.58999633789065;212.83999633789065;212.55999755859372;212.78500366210935;993356
"2025-07-24 10:10:00";212.78500366210935;212.83999633789065;212.6450042724609;212.66000366210935;798099
"2025-07-24 10:15:00";212.66000366210935;212.9799041748047;212.6519012451172;212.88999938964844;618615
"2025-07-24 10:20:00";212.88999938964844;212.9250030517578;212.6750030517578;212.8350067138672;384017
"2025-07-24 10:25:00";212.8350067138672;212.86929321289065;212.69000244140625;212.82000732421875;383836
"2025-07-24 10:30:00";212.82000732421875;213.0;212.7003936767578;212.9199981689453;490840
"2025-07-24 10:35:00";212.9250030517578;213.13340759277344;212.8999938964844;213.07000732421875;326531
"2025-07-24 10:40:00";213.07000732421875;213.1699981689453;212.6499938964844;213.1499938964844;432754
"2025-07-24 10:45:00";213.1699981689453;213.17990112304688;212.75999450683597;213.0500030517578;309338
"2025-07-24 10:50:00";213.05999755859372;213.1499938964844;212.83999633789065;212.9369964599609;347493
"2025-07-24 10:55:00";212.83999633789065;213.15499877929688;212.75999450683597;213.1499938964844;373539
"2025-07-24 11:00:00";213.1499938964844;213.80999755859372;213.0800018310547;213.5500030517578;444064
"2025-07-24 11:05:00";213.80999755859372;213.7700042724609;213.25;213.35499572753903;265381
"2025-07-24 11:10:00";213.7700042724609;213.52999877929688;213.2100067138672;213.50999450683597;310550
"2025-07-24 11:15:00";213.52999877929688;213.6699981689453;213.3800048828125;213.4850006103516;474709
"2025-07-24 11:20:00";213.6699981689453;213.72000122070312;213.2100982666016;213.38999938964844;541398
"2025-07-24 11:25:00";213.5200042724609;213.72000122070312;213.3000946044922;213.52999877929688;272060
"2025-07-24 11:30:00";213.72000122070312;213.72000122070312;213.30499267578125;213.52999877929688;254916
"2025-07-24 11:35:00";213.53990173339844;213.61990356445312;213.2100982666016;213.5;446389
"2025-07-24 11:40:00";213.5;213.6300048828125;213.3800048828125;213.5404052734375;289882
"2025-07-24 11:45:00";213.5500030517578;213.59500122070312;213.4344940185547;213.55999755859372;236890
"2025-07-24 11:50:00";213.55999755859372;213.58999633789065;213.3800048828125;213.5;654173
"2025-07-24 11:55:00";213.5;213.58999633789065;213.3600006103516;213.48959350585935;604855
"2025-07-24 12:00:00";213.5124969482422;213.5998992919922;213.3800048828125;213.5155029296875;276196
"2025-07-24 12:05:00";213.58999633789065;213.66000366210935;213.4949951171875;213.5998992919922;240561
"2025-07-24 12:10:00";213.63999938964844;213.7050018310547;213.5;213.66000366210935;331234
"2025-07-24 12:15:00";213.6150054931641;213.8699951171875;213.5;213.7700042724609;404642
"2025-07-24 12:20:00";213.8000030517578;213.84500122070312;213.6150054931641;213.7749938964844;363045
"2025-07-24 12:25:00";213.84500122070312;213.93499755859372;213.72000122070312;213.8699951171875;362316
"2025-07-24 12:30:00";213.9149932861328;214.2285003662109;213.8000030517578;213.93499755859372;195186
"2025-07-24 12:35:00";214.1199951171875;214.43499755859372;213.88999938964844;214.125;145156
"2025-07-24 12:40:00";214.40499877929688;214.58999633789065;214.07000732421875;214.41000366210935;165228
"2025-07-24 12:45:00";214.5050048828125;214.63499450683597;214.22000122070312;214.5;302175
"2025-07-24 12:50:00";214.625;214.625;214.25;214.47999572753903;114827
"2025-07-24 12:55:00";214.4900054931641;214.6100006103516;214.3513946533203;214.5500030517578;134696
"2025-07-24 13:00:00";214.5200042724609;214.5399932861328;214.25;214.4600982666016;138625
"2025-07-24 13:05:00";214.4600982666016;214.55999755859372;214.3699951171875;214.41000366210935;173485
"2025-07-24 13:10:00";214.41000366210935;214.58999633789065;214.2899932861328;214.38999938964844;225793
"2025-07-24 13:15:00";214.38999938964844;214.55999755859372;214.375;214.53500366210935;166775
"2025-07-24 13:20:00";214.375;214.5249938964844;214.32000732421875;214.47000122070312;249184
"2025-07-24 13:25:00";214.47000122070312;214.5897979736328;214.33999633789065;214.40499877929688;541316
"2025-07-24 13:30:00";214.40499877929688;214.52999877929688;214.40499877929688;214.47999572753903;472086
"2025-07-24 13:35:00";214.47999572753903;214.67999267578125;214.44500732421875;214.53550720214844;432404
"2025-07-24 13:40:00";214.48440551757807;214.69500732421875;214.47000122070312;214.63499450683597;443939
"2025-07-24 13:45:00";214.52999877929688;214.67999267578125;214.5;214.5200042724609;315737
"2025-07-24 13:50:00";214.5;214.57000732421875;214.41000366210935;214.5;498703
"2025-07-24 13:55:00";214.57000732421875;214.69500732421875;214.4600067138672;214.57000732421875;288677
"2025-07-24 14:00:00";214.6300048828125;214.63999938964844;214.31500244140625;214.4600067138672;366621
